Descuento,Deuda,Edad,Unidades curriculares 1.º semestre (matriculadas),Unidades curriculares 1.º semestre (evaluadas),Unidades curriculares 1.º semestre (aprobadas),Desarrollo de Tareas (%),Asistencia (%),Promedio ponderado del semestre,¿La distancia y la separación de mi familia para estudiar en la universidad me hacen considerar abandonar mis estudios.?,¿La incompatibilidad entre mis horarios de trabajo y las clases me llevaría a abandonar la carrera.?,¿La calidad de la enseñanza y las metodologías docentes me desmotivan al punto de pensar en abandonar?,"¿La falta de recursos económicos, becas o facilidades de pago me haría interrumpir mis estudios?","¿Me siento poco integrado/a con mis compañeros y actividades universitarias, lo que me hace pensar en abandonar?","¿El estrés, la ansiedad u otros problemas de bienestar asociados a la vida universitaria me hacen considerar abandonar?",¿La falta de seguridad dentro o cerca del campus influye en mi intención de abandonar?,¿La retroalimentación tardía o poco clara de los docentes afecta mi continuidad y me hace pensar en abandonar?,¿La carrera/facultad donde estoy matriculado no cumple mis expectativas y me hace pensar en retirarme?,¿La dificultad de los cursos supera mis capacidades actuales y me lleva a considerar dejar la universidad?,¿Cuento con poco apoyo familiar para continuar mis estudios y eso me hace considerar el abandono?,"¿Me cuesta adaptarme a la cultura y normas institucionales, lo que afecta mi permanencia?","¿No veo una trayectoria profesional clara a partir de mi carrera actual, por lo que consideraría retirarme?",PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
468.98,966.29,25,8,7,6,88.0,82.7,16.3,1,1,4,1,5,5,1,1,3,5,1,5,4,2.556341191568446,-0.27137021413204493,-1.0575297847046987,1.4479630137171045,-1.19195698483873,0.9438034767927594,0.8399363029250699,-0.6501504351042015,-0.6157078361660557,-0.6043663170839998
255.84,173.3,23,7,7,5,93.0,75.0,13.48,5,3,5,2,2,2,1,2,2,1,4,1,4,1.8469261568120154,1.0080681183778306,-1.3789493347028305,-0.8220059089386148,-0.36121259894744434,0.23019039135515446,-0.11411697148830942,1.4668243633650964,1.6582392079336403,-0.07991580985701925
159.72,1255.5,22,4,3,2,73.4,75.6,11.51,3,3,3,5,2,5,1,3,4,2,1,1,3,-2.5327516503867473,0.09549870810476391,0.9587981404433953,-1.845800005637667,-0.4364095351595243,0.46319685398224225,-0.6920830855449969,-0.2685511322736011,0.04710812694026853,-0.4421551489177687
40.88,2577.0,21,4,3,1,83.0,90.6,10.01,2,3,5,3,1,5,4,1,5,5,5,4,5,-3.2327372246696835,-1.029041395587541,0.3905111257799261,1.1184369289808433,1.5777093831136666,0.6196898927526842,0.3480891753336445,0.22108517402501954,1.022697115584499,-1.4527301978291283
791.2,218.32,20,4,4,3,90.4,91.7,14.36,5,5,4,3,1,2,5,1,2,3,4,1,1,-1.211896954302154,1.7924018610021275,-0.9863786242015204,-0.0522363298170075,0.5534233349662824,-0.7329020929937368,0.8905206705725995,-0.07279811011212176,2.2834820516882224,1.495576133416586
69.87,572.82,22,6,6,6,84.9,90.1,20.0,2,3,5,5,4,5,4,1,1,5,2,3,4,1.6952942040524888,0.8462159477354291,0.7199693315661055,0.542164135797311,0.5741218143524652,0.2707196287173834,1.3180825788682313,0.09737153721746329,0.17266356939804625,-0.03567707978366217
176.9,902.57,16,8,8,3,71.5,66.4,7.86,1,2,3,5,3,3,1,1,3,4,3,5,2,0.931338154889025,-2.882871898523868,0.4953824713986213,-0.22041579084548732,-1.4541138545186725,-1.0780554742303248,0.8024375736868263,-0.0661483312200848,-1.8714280797475036,-1.1906025656227675
930.79,299.92,21,7,6,5,82.1,86.2,16.07,5,2,1,1,4,1,5,2,1,1,3,1,1,1.8696200978127724,2.2380959012839003,-1.2248262589175158,-0.015085141008876438,-0.9449668284576946,-0.20228032962753914,-0.2661147815405577,-0.36114506114902306,0.044819182275708296,1.8074749454696148
1257.72,510.12,22,4,4,2,74.0,96.2,11.96,3,4,4,4,4,5,5,2,2,5,5,1,3,-2.071295395009838,-0.3270959615802461,-0.8557082031479224,0.2578806239435865,1.586585889524657,1.0790268652051966,1.3378182939424692,0.6156497978647089,0.47363269529417024,2.0250966496668927
373.16,132.77,20,4,4,3,69.1,71.7,15.55,2,5,3,2,3,4,5,2,5,1,1,3,1,-1.238392742970424,1.5157283544286126,-0.569480447625428,-2.2951829998059647,-0.7564742788800081,-0.04960926292374848,0.9007134440472403,-2.764423136023606,-0.1802429451704135,-0.21994337997034394
461.16,1957.78,19,5,5,2,90.7,88.3,10.15,5,3,1,5,1,2,2,1,2,1,2,5,1,-1.2454609469842037,0.7318575092278804,1.442717288735166,1.483636868523941,-1.6428225533776035,-1.0322831145241445,-0.6335079004932461,0.19638317360667218,0.48306488118479074,0.6327714807890491
848.39,588.07,18,4,3,2,97.3,97.7,12.72,4,5,1,3,2,5,2,2,1,3,5,1,5,-2.220591502242195,1.416594937641753,-1.5620884876982208,1.0983747551820608,1.5846110818795693,0.6609833491003929,0.4632812474319653,1.9341113993168186,-0.1474080768372964,1.6447686942171782
131.3,830.76,21,4,4,3,72.1,84.7,14.94,4,4,5,4,2,4,5,3,4,1,2,1,3,-1.3081928066296031,1.3780766442488637,0.6373778372932741,-1.7928960091263224,0.7809875680882057,-0.1236689667273388,-0.06648375595756388,-0.6980393127134626,1.3776691198360114,-0.18412600362528342
464.26,73.48,23,8,8,5,79.1,83.0,11.46,1,1,1,5,4,4,2,2,3,5,1,1,1,2.09282932346199,-1.5647470594091368,0.0003146403479717582,-0.04610920665742842,-0.48655241807401567,0.3920912713707414,-0.038261700062475444,-1.220711310788817,-1.0605885238015074,-0.2957082461575211
848.18,867.22,25,7,6,3,86.8,88.2,9.48,2,4,2,1,1,4,1,4,5,3,4,1,5,0.07587474710152203,-0.6028699155339399,-2.22545295588438,-0.29499015346591256,1.7835738804129713,1.408831680359329,-0.8541945334109695,0.24278399099847733,0.4671323425022854,-0.18163141665562013
618.05,102.42,26,7,7,4,100.0,90.6,12.16,2,1,3,5,5,5,5,4,1,5,4,1,3,0.9893910495306487,-0.829006444150594,-0.7289403581969743,1.0597906565227564,1.5970691766686436,1.158514705721275,-0.3390025584457858,0.7983383937018876,0.5203883014865438,0.6497935151028166
715.04,4718.92,24,5,5,4,90.6,93.3,18.14,5,5,1,5,5,1,5,1,2,2,5,4,1,0.2555598170494276,2.030359226225308,3.8188399171283494,1.4667530581992994,-0.2930744833732761,1.480386977271442,0.5985765456956194,0.5007587579315929,1.2018788189077318,1.8899570256429126
156.15,422.65,22,4,4,2,75.6,89.7,11.31,1,3,5,3,5,4,2,5,3,4,2,2,5,-2.1842072919863718,-0.2907661951422662,-0.324888060718678,-0.5113294138729164,1.5700302705276636,-0.15073737785919167,0.8679069778469362,0.3586602910152986,-0.5423643204962242,-0.8493073840184976
77.2,459.24,19,5,5,4,88.1,87.9,15.76,1,1,3,5,3,5,1,5,5,1,2,1,3,-0.11156874572702155,1.575070755593098,0.5091226995102829,-1.003732960483968,1.0230551698838382,-0.2888317643252378,-0.5142699602839574,0.28599974760648933,-0.6118360381421392,-2.0175305146775213
258.08,2587.24,23,8,8,4,69.1,99.1,10.04,4,2,3,1,3,5,1,1,1,5,3,5,5,1.511746491024431,-2.2344067544558954,-0.12358962618561077,2.219466218366773,-0.9640545612197217,0.6853098899529237,0.1881506668680707,1.4599596172637617,-0.287074719581937,-0.09527573393016478
94.02,456.48,22,5,4,3,70.6,85.2,16.54,1,5,3,2,5,1,3,1,2,2,3,5,3,-0.6757015122753185,1.7913907952627117,0.21371546332383676,-0.14111852477894177,-0.33865426732950976,0.16156003523967685,2.4116107830999636,-0.7698812176256832,-1.2314023203234448,-0.5252743280543921
235.82,930.61,23,5,4,2,57.6,82.4,10.73,3,5,4,4,2,1,1,1,5,5,5,1,3,-1.8454977126760688,-0.9954457706878238,0.4896815143207533,-1.3678869264705753,0.5572949278387056,0.8676443290913429,1.3537398017905495,-0.014125961197031075,0.5709772345455105,-1.1678149550819215
240.04,1304.15,27,7,7,5,70.9,100.0,15.4,5,3,1,5,1,1,1,1,5,1,1,1,4,1.9752029802382507,1.4481761284546522,1.7886088071755162,0.40764184749659516,0.18808015655470484,1.388880667011906,-1.2993605824650205,-0.8949293533789117,0.9725933932992031,-0.5193334900279478
482.39,232.42,22,4,3,2,49.4,79.4,12.04,1,4,5,3,1,3,5,1,5,5,3,1,2,-2.549463159169258,-0.7191396056009811,-0.49162179852304677,-2.3876643412923024,0.800379633081272,0.054439417593136516,1.0461199015368594,-2.0671045534349934,0.2135622243042334,-0.5108909872749963
262.32,1145.19,18,7,6,4,74.1,71.0,12.37,4,1,3,2,1,1,3,3,2,1,1,5,1,0.8975280525216629,0.45888414170668346,-0.012808671900283475,-0.6692664167772656,-2.3943032458628575,-2.4007989781703927,-1.3336361106771482,-0.5167451302448818,-0.27691239413483604,-0.4194474990453281
219.68,202.63,17,8,8,4,87.6,96.1,11.07,1,4,1,3,3,3,2,3,5,5,4,3,3,1.6793993158834486,-1.1774121922104859,-1.0040913633219053,1.2277856799412883,1.6368258596687801,-0.4642888221626693,1.056277350307332,-0.4366813270865287,-0.9220185604686599,-1.8274706495254782
404.52,1992.43,25,5,5,3,70.9,81.2,10.76,2,1,1,3,5,2,1,2,4,5,2,1,2,-1.0255982414447329,-0.8335567401165656,0.9219161029966595,-0.08974048772880339,-0.8489057142044336,1.148056725584241,-0.12741652506733722,-0.8393943607144566,-0.9427287561156514,-0.45040358189173496
727.6,3138.85,24,5,5,3,69.1,68.5,9.67,2,5,2,3,4,3,5,2,5,5,3,3,1,-1.2324342397954269,-1.7921854117930676,1.211528810818308,-1.2396661325983724,-0.3913412465865374,1.2769526123390944,0.33664554348682435,-2.090586642616948,0.1251517846502679,0.7469698475112772
324.64,636.2,17,6,6,3,85.6,100.0,10.52,1,3,2,5,5,3,4,3,3,5,5,1,2,-0.25305841758835607,-0.833949295317424,0.35017336442227315,0.9525246335657853,2.182475220162347,-0.3878177401082154,1.6279949690398368,0.4030621310379169,-0.7776962536802509,-0.6091739103486437
461.86,2986.25,21,7,7,2,75.1,81.1,5.86,4,1,5,5,1,3,1,5,2,4,4,3,5,-0.4555758504379861,-3.0172517947970023,1.2025181741965956,0.10359965967716615,0.5474885859640708,-0.8319759753037202,-1.9714441482147522,2.6580302509941096,0.5368166841507453,-0.09635932569549754
237.73,97.42,17,6,5,3,77.7,98.9,13.87,4,5,1,3,2,3,5,4,1,5,5,3,1,-0.3798781039547899,0.17565996903020106,-0.9203496587180378,0.3986436899392196,0.7778909412148519,-1.2291697729705233,0.6832983186408492,0.675536822322884,0.01984805670400779,-0.2843535856499574
720.31,89.48,19,4,3,2,82.7,86.9,11.14,2,5,3,2,4,4,5,1,5,4,5,1,2,-2.42571950285691,0.3495592264858911,-1.5998136433105132,-0.2804648689813924,1.3638131205289714,0.8093720662371154,2.092776999348212,-1.1547954131824654,0.3352513750026994,0.1849988900392423
409.29,8.63,23,4,4,3,83.0,76.0,13.27,1,2,1,3,1,5,4,1,2,5,4,5,4,-1.6910322445558015,0.11631457620191145,-1.6046340936235517,0.6421796140410498,-0.18449057166824392,1.022123280517574,-0.5971393045262098,-0.4352235532941926,-1.4151917135449774,-0.5045845104121932
1166.63,1604.01,22,4,3,3,64.7,86.1,17.13,5,1,1,5,3,4,1,5,3,1,3,1,4,-1.4466680700766723,2.109109555995642,0.9632017854216592,-1.0098771345303215,-0.30380690478851496,1.105142226518454,-2.1113145670075695,1.5471276775683414,-1.0583243179011579,1.1214114238414725
33.16,920.59,26,5,4,2,68.3,83.2,8.0,5,5,2,2,1,5,1,4,3,5,3,2,1,-2.2654385758075164,-1.651294881182411,-0.9528942686505597,-1.4101209964763575,-1.2004921619129858,0.8175027574785222,-0.42993531759721215,0.278805781006622,1.4786235341235465,-0.950056583456332
672.96,1870.79,17,8,7,3,63.0,87.4,8.25,5,1,3,5,2,1,4,2,2,5,4,4,5,0.70340539565187,-2.388503277844925,0.9950389850118632,1.6281296822179117,0.32112141851631526,-1.1390944365203408,-1.1791019198774155,1.0228356804205705,-0.7543745244097126,0.5822547474608345
104.91,638.53,16,8,8,7,91.3,86.8,17.26,3,2,1,4,5,3,1,1,2,5,3,5,2,3.511666531884039,0.30722751226829864,0.33539806265644795,2.020917355245981,-1.407340996366258,-0.6401749022962004,1.266812501561062,0.448554862664294,-1.5072453832933415,-1.1553717484869104
777.47,1362.27,27,7,7,4,80.0,84.8,11.42,3,1,3,5,3,5,5,4,1,4,1,1,2,0.9031907119079248,-1.3319516137754757,0.47742881416964267,-0.3584355319031792,0.13870976108612929,0.5576578484796768,-1.6798840158848964,-0.26701993907047866,0.7368213399317578,1.6147832576952448
894.34,325.52,22,6,6,5,93.4,78.3,15.78,3,4,4,2,2,5,1,1,4,5,2,5,3,0.9583575542965201,0.24573893339807243,-1.8149397922488626,0.7842577625049937,-1.0154556798920762,0.3559555403450923,0.7482646933664939,-0.5868801172767407,0.7366387959471804,0.16827292690835707
315.04,994.32,22,7,6,2,81.4,77.3,7.36,1,5,1,4,1,4,3,1,2,5,3,1,5,-0.6818690339633682,-2.3959456238050127,-0.6569437826214555,-0.39258019366768876,1.4840170694206998,0.8931617971510839,-0.1720076679757308,-0.4800623453179002,-0.8391365560366941,0.7035492483330086
528.67,77.47,22,6,5,3,81.4,83.4,12.19,1,1,3,1,5,1,3,1,1,5,1,2,5,-0.3190489120341372,-0.007085528246202368,-1.417742529816309,1.0821540523701823,0.25786794956472425,-0.4403942302873096,0.6314115958803631,-0.9024735655821688,-1.5561094915463267,0.8023251009402946
639.82,689.95,18,6,6,4,84.9,100.0,14.02,4,5,4,3,1,5,1,4,3,1,1,3,1,0.593722254729003,1.124209035808546,-0.44927723414041204,-0.3511722515201631,-0.22628179966618847,-1.5868458605954576,0.604065302312829,0.41581036910269803,1.378430090966696,0.2545964842423154
136.97,1866.46,16,8,7,4,62.5,82.0,12.08,1,5,5,5,1,3,1,5,2,4,2,2,1,1.2685643898829688,-1.9684256669839688,1.4326744368473767,-2.598345131127198,0.4298623051941212,-2.5720296237731617,0.824981192296087,0.772375360753385,-0.1978171912545872,-0.6759740673507985
398.86,893.62,20,4,3,2,62.7,86.0,15.97,1,5,2,4,5,2,1,5,1,5,5,3,5,-2.176722771719926,0.48609125710150214,0.4317181507007606,-0.8908076373590355,1.3336797330926757,0.25721525350435054,1.3234998721018505,1.7850244577251473,-2.4793108976191727,-0.25151482993347485
84.92,1022.6,18,7,6,5,79.2,86.7,15.47,1,5,1,5,4,1,2,2,3,1,1,2,4,1.6379634956400566,1.3783271823123424,1.6904268864994538,-0.4923655172496288,1.0026238407737158,-0.4364515001221201,0.9458501129659698,-0.9755180222349066,-1.7516714760013106,-0.11786515134493784
1895.17,525.47,16,4,4,2,80.2,100.0,10.96,1,4,4,5,3,1,1,4,4,5,1,2,3,-1.9663578609362167,0.18814961386441395,-0.19202994037540605,0.8125936607486453,2.072878269315059,-2.214957557434791,1.1162422556626534,-0.3639455317574554,-0.6893718670640604,2.2361709185022773
519.42,2475.93,21,5,5,2,78.9,75.6,7.88,1,5,5,2,3,3,3,1,4,1,5,1,1,-1.4993565630622325,-0.6394510889801879,0.27309022682454315,-1.9780094020469696,0.3474594354530855,0.4729960417579111,1.9188046244542738,-0.08561059688997022,0.9696674598548302,0.3336438969560145
83.71,586.07,18,8,7,3,93.2,89.3,9.02,2,1,2,3,5,3,4,1,1,2,3,5,2,0.9531925960561908,-0.6154538118142898,-0.21662470630270633,2.1933282174227484,-0.740336688433087,-0.860706971119922,0.9476114398250443,0.05119613808275648,-1.0789165338451767,-0.39573706644197765
986.5,22.79,25,4,3,2,88.8,96.7,13.32,3,4,3,3,1,3,5,2,3,2,2,3,5,-2.1007168333135695,1.9515545742246525,-1.215543808493944,1.0352545162828468,1.720506906507616,0.5467259585401606,-0.5599419286140839,-0.9580506046902434,0.9156144459269037,1.4787960502392337
733.94,2624.77,25,4,4,3,81.8,91.4,12.8,2,4,4,5,5,3,3,4,4,2,2,3,2,-1.495314254125915,0.7585096978191311,2.25528411423615,-0.1992339849193698,0.6988516679010223,0.6478385040809347,0.6251687470692746,-0.33595058194577715,0.778591307963381,0.660524253562859
182.23,728.38,24,4,3,1,76.5,92.8,7.55,3,5,1,5,5,5,1,1,2,5,1,2,5,-3.3230248671741744,-1.2561426965206997,0.5960395227386142,1.0295749337355875,0.30925760796656976,1.6959541192693373,1.0786878627420218,-0.28935499133130177,-0.8754006670106501,0.697405313233139
315.83,481.47,20,4,3,2,72.1,74.3,12.75,4,1,1,1,1,4,3,3,5,5,2,1,5,-2.477690787651668,0.09035963033193548,-1.8396189631030444,-0.5846707896382777,-0.02028606148470413,0.2871741651728984,-2.153919458240032,-1.0749954093492218,-0.7811266710118394,-0.9215719573008878
87.12,347.28,25,4,4,4,80.6,100.0,18.9,3,1,5,5,1,4,1,1,1,3,2,1,3,-0.6014991786349484,2.23966566682841,0.676061438921053,0.08923125819731872,-0.028594187770384905,0.0992626454615705,0.16443520651579174,1.1723914648312435,1.1491758788785693,-0.5296236695186191
232.42,885.07,16,5,4,3,69.7,81.0,13.26,5,2,5,3,1,3,2,3,5,2,5,3,3,-1.0925344566444346,0.6655413493618502,-0.2509457065661759,-0.8502559976939155,-0.3292299559302789,-0.9688314094081293,-0.22889851845059206,1.1495380420061898,0.685031840696996,-1.763315292062523
636.98,453.84,27,6,6,4,100.0,87.2,12.26,1,1,1,3,1,5,4,4,4,4,1,4,3,0.21489628993007967,0.07444121785036699,-1.3270234876010287,1.1943056910225043,0.62927484273143,0.6349003760916383,-2.149893671602817,-1.5386751270310521,0.20102271903300967,-0.4779193215965767
564.16,1121.52,22,4,3,2,60.3,75.3,14.92,5,1,1,5,2,1,1,1,4,5,2,3,1,-2.2236995497375007,0.43078871026282634,1.2628736797632922,-0.20507581823511178,-2.4515941456543273,0.04994560622646832,-0.9736914255186983,-0.7678991362221962,-0.5423340052807989,-0.4108956462374063
318.01,507.02,21,4,3,2,88.8,95.4,11.59,5,1,2,1,2,1,1,5,1,1,5,5,1,-2.1885925536746047,2.279940879808669,-1.1912022830345832,1.1220133041513045,-1.4024370634969603,-1.3885975978779284,-0.6824075034553189,2.3103900661462258,0.4252869468084934,-1.1503050541597033
411.54,1112.08,22,4,3,2,78.2,84.5,12.69,3,2,1,2,3,3,1,1,5,1,2,2,3,-2.161753965430785,1.672126162855238,-0.13187010749316028,-0.008157234321159682,-0.8687183529066024,0.9881948170335876,-0.1712204706181422,-0.9204346414023085,-0.6109595022250851,-0.5761959415965034
167.09,382.95,23,8,8,4,91.5,74.9,9.09,4,5,5,4,4,2,3,3,3,5,2,1,5,1.53373093183374,-2.0704735192362858,-0.44061066927490594,-0.2248720979499065,1.2945384482449664,0.04268043112805519,0.3278418310272687,-0.2693112386527231,1.474989605097798,0.31995747661761037
810.2,1392.72,23,4,3,3,92.3,76.5,17.44,5,3,1,5,3,1,2,2,1,3,4,5,3,-1.3958320740981482,2.335306119725739,0.8606453041313297,1.1018974767045455,-1.2761117698070885,0.5426924083408433,-0.7099501166183243,1.0992526923111658,-0.19609014698732463,1.1741143027675935
205.74,1778.04,22,4,4,2,79.5,96.5,11.82,2,4,1,2,1,3,1,1,5,5,1,5,5,-2.1578564119311174,0.058238365291560255,0.060185301147335855,1.8808980272279425,0.3467115828676327,0.23252853680529975,-0.06410314875870277,-1.3888277418242976,-0.5702671720086074,-1.0909293057377456
798.83,701.47,26,6,5,3,78.2,89.0,10.92,5,3,5,2,1,2,2,2,5,5,5,5,2,-0.6216818445487693,-0.5456905915974296,-1.2603088934374589,1.0863057320451364,-0.6160403613602838,0.4742563104600801,0.10487741821095445,0.26482012976488284,2.3909790359706773,-0.8872944589809163
348.11,398.83,23,5,4,3,92.0,87.8,17.68,5,5,1,2,1,3,1,1,3,3,1,4,3,-0.6707783972621802,2.2305572150193282,-0.9036192445411833,0.9038341898043045,-1.198896860140145,0.28522911607621454,-0.12484264554998287,-0.7843682790455723,0.8340822364897346,0.08558300175661954
760.47,159.76,22,7,7,5,89.5,92.3,15.63,4,5,5,4,3,2,4,5,1,1,3,1,1,2.041731395984563,1.5007798898383609,-0.24746436641589814,-1.1590815198379487,1.0023290260553632,-1.090165737686838,0.6230003695847521,0.8651033451825832,1.9901078227266285,1.3606111022729803
810.13,1988.0,16,4,4,3,81.7,91.7,13.17,1,1,5,5,3,5,4,4,1,3,4,1,4,-1.5197821148681643,0.3289698780137275,0.7654617254858352,-0.2991066372246834,1.9747142073501758,-1.0973374640209395,0.04290328207776486,1.9210840344788702,-0.7770174063134444,1.073647304200875
868.97,1500.72,17,4,4,2,80.5,83.3,12.29,1,5,2,1,1,1,2,3,1,3,3,3,1,-1.8582472867927924,0.922247854614299,-0.9204054395166525,-0.886353741891178,-0.07369031811435732,-2.0411416395839366,0.869522574010322,0.11382764712855964,-0.8140941023383486,1.166434564748753
687.31,651.01,20,5,4,3,60.0,83.9,14.04,2,5,5,5,1,1,2,5,5,2,3,3,5,-1.0073198042749094,0.7445321154296022,0.6917938400821035,-1.8584046332624058,1.9196620389689674,-0.8388850770881974,-0.1164614750719781,0.07994073446809877,-0.221951308795518,-0.539304828410336
349.29,970.94,21,4,4,2,98.0,91.7,11.23,1,5,5,1,4,1,1,1,4,5,3,1,2,-1.9927323792920266,0.44619933037863196,-0.9111151191844097,0.4622094520530036,1.0929352665953675,-0.6312139016970525,2.867250257637326,-0.5741082250317142,1.3064158989362857,-0.35914452954106074
322.83,861.42,21,8,8,6,78.5,92.6,15.15,5,1,1,2,2,1,5,2,2,4,4,1,1,3.0495912760516255,0.4541345286086488,-0.49001906695301783,0.6214619918419781,-0.3271695587827378,-0.4818768816781865,-0.9333476623163265,-0.1268963894313239,0.6006656301449308,-0.21317917592612412
230.54,270.7,21,4,3,2,81.1,84.7,12.01,1,4,4,1,1,4,3,1,5,1,5,5,3,-2.3183027630510105,1.3695041865116229,-1.6020502409720778,-0.23857524867253185,0.27199217586348995,0.44667354340044735,1.2668687573695074,-0.4647941999009981,0.1915454206005646,-1.76019776348753
455.26,2895.97,25,7,7,4,72.1,76.3,12.65,1,1,2,4,5,5,1,1,1,4,1,4,3,0.9677759912228093,-1.6110901948891685,1.686135350108187,0.2967833807095447,-1.856122575884292,1.2867263435237604,0.00823453151281812,0.046996762631498254,-1.726390504819302,0.6789679066561752
98.08,181.53,26,4,4,2,66.2,65.4,7.45,3,2,4,2,5,3,2,1,3,5,1,4,5,-2.536678123147093,-1.6395943327677864,-0.8136211594990397,-0.18574433805222249,-1.592816973407317,1.1250238451256709,0.23652455369545644,-1.197501822517225,-0.762031760359566,-0.46778312392589894
431.92,963.98,19,6,5,3,83.1,91.2,13.19,1,4,1,4,2,3,4,5,3,1,2,2,3,-0.25767027302825934,1.0522811199651068,0.29776108414549257,-0.739057729646198,1.7599034951686539,-0.8030960762357557,-0.6185528767839875,-0.5296331665402676,-0.9359231512516438,0.0439941701951182
782.35,22.7,16,5,5,5,77.2,83.7,20.0,1,2,3,5,1,4,1,5,1,5,1,4,5,0.5156064678814098,1.2303289858398645,-0.4146572864913062,-0.2987848200941034,0.6720964528916095,-2.006954370611312,-0.8513118111544581,0.9404881160032041,-2.217484330096339,0.15593684456794019
993.08,1664.37,24,5,5,4,83.3,86.8,17.66,5,2,3,3,2,4,5,2,1,3,3,1,2,0.114383577523442,1.5335062948994584,-0.11375421388207138,-0.14857135127044158,-0.3521873622078675,0.5849009783245173,-1.0042121457223805,0.3776072181433212,1.3260172167140598,2.130367732884284
332.83,338.35,18,5,4,3,94.9,79.8,13.48,3,1,3,4,5,1,5,1,3,1,2,4,4,-0.7802905248113595,1.9471205939527356,0.3975676379531905,1.4756675646839887,0.005755852950078099,-0.7205735517862378,0.15237447097484952,-0.9626017275778055,-0.7378293681551059,0.14181565474878174
720.06,704.91,18,6,5,3,83.7,94.0,13.37,3,1,1,2,2,2,5,4,2,5,3,4,1,-0.3445528571900983,0.3391748303334538,-1.053675591649511,1.4379624599963605,-0.020393234790068198,-1.8355506366545935,-0.8667158098050144,-0.35141500611734444,-0.5312624805697611,0.01196426570653019
205.28,2439.57,20,4,4,3,74.1,87.3,14.66,5,1,2,5,5,2,3,3,1,1,3,5,1,-1.2460464377658227,1.6017177990555085,2.7055478568774376,0.7020986702856493,-2.0442199136425905,-0.5176936760806001,-0.2511258795064458,1.1496376965583166,-0.5466431443757565,-0.004939327000592789
429.82,468.84,27,6,5,4,84.6,78.0,15.2,5,5,4,5,1,5,4,3,4,2,5,3,3,0.13092100632995077,0.7020826768329949,-0.21368595352256411,-1.0936817875527056,0.3608357811711912,1.991244970821768,-0.6528240388701775,0.4661278945738136,2.3224850564873694,-0.287628958894083
200.8,318.15,26,5,5,3,74.6,75.6,10.33,3,1,5,4,1,5,3,2,5,4,2,1,4,-1.1854084739571755,-1.0591083373646069,-0.5690816425531002,-1.049614441592451,0.22314071731033175,1.0594526397498298,-1.2496553646559063,-0.8225794311993369,1.2419981965580802,-1.1005041241952191
430.71,558.34,23,4,3,2,94.3,87.4,12.52,5,5,4,4,2,4,1,2,1,1,2,4,3,-2.2127470754285836,1.6282209181192493,-0.12771410409184197,0.3747113885156304,-0.8752039903046397,-0.009628573127712283,0.5012288021611347,1.0972578955323429,1.4988619152544334,0.9582025144840902
445.23,474.23,21,5,4,2,86.4,91.9,10.79,5,1,1,5,5,2,5,5,5,3,5,5,1,-1.7034260472764127,0.5495117110692922,0.5288728987935005,1.8194788835439717,-0.03756906884311665,0.09051477343351327,-0.8053345948123104,0.0006729125242598758,0.23905589017963685,-1.4362360715778704
482.42,3814.72,26,5,4,2,81.7,69.5,11.92,4,4,1,3,4,4,3,3,4,1,4,1,3,-1.6413314772499548,0.17057282733950904,1.5819803293909804,-1.5118659042522158,-0.3717992280445652,2.6282793915268368,-1.1214720857422353,0.13307310062980132,0.49708567720948377,0.8629030520872548
193.96,649.41,24,8,8,5,86.7,83.3,13.42,4,5,1,5,4,1,4,4,3,3,5,3,3,2.4137495854262156,-0.08296654597040165,0.5823497834664545,0.1563602022375406,0.9925463312193273,0.997974144422195,-0.1662869080364292,0.26488472907711536,0.37873401562160236,-0.5126734156914072
1031.38,238.15,18,7,7,2,97.0,100.0,7.12,1,2,5,4,2,1,5,1,5,4,5,4,3,-0.007501002319244902,-1.073364518527894,-1.0102630592038,2.7498761721604486,2.493591738601223,-1.2952858589869691,1.124142256018647,-0.5137279221127024,0.8625385756811774,-0.11524629425553463
268.59,944.28,26,5,5,4,77.0,91.8,15.76,3,3,2,5,3,1,4,1,4,2,3,1,4,0.04552266167301607,1.7621415887906495,1.3769733033150426,0.1149158205455614,1.2006981197450908,1.5209825463979887,-0.19693155071012425,-0.9308124823133911,0.37956796142366506,-0.1674715492629992
399.07,229.71,20,6,6,5,86.1,79.9,15.78,3,2,1,1,3,1,1,1,4,4,1,2,5,1.2093729651168452,1.2875397893208262,-1.3309275052423843,0.7821530555321614,-0.32075381356204613,-0.08583530526341061,-0.3694733800283491,-1.2401907741486806,-1.1457166995585828,-0.40429440806698025
332.42,450.52,20,8,8,5,85.3,86.9,12.96,5,5,5,5,1,1,3,1,5,5,4,5,4,2.2928420624831736,-0.8793223166511532,0.16335040566565923,1.4433394001156916,0.7504768348389301,-0.5712810382061183,0.59125684182222,-0.21538766890954544,1.8813259527372068,-0.9767521015629018
873.82,1054.26,21,5,4,3,86.8,83.8,13.79,5,1,4,1,3,4,4,4,5,4,2,3,2,-1.0821023743141196,0.6281277034447192,-1.3727009590811128,0.5182465625832496,-0.607473738803569,-0.4971875550451098,-1.0282669819945007,-0.7373101273265122,1.3771885695201476,0.010344942459005538
